Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	4/46	0.0027279482074419785	0.052729998873395516	0	0	6.846970215679562	40.425919375028734	UFL1;USP4;CAV1;TNFAIP3
mitotic spindle assembly (GO:0090307)	4/46	0.0027279482074419785	0.05253101774557138	0	0	6.846970215679562	40.425919375028734	BIRC5;BIRC7;BIRC2;BIRC3
cellular response to oxygen-containing compound (GO:1901701)	10/274	0.00274267676349209	0.05261608843646668	0	0	2.8737283751939766	16.951609042118488	PRDX3;P2RY12;ZFP36;TNIP1;DAPK1;NFKBIL1;DAB2IP;TNFAIP3;TNFRSF1B;ADCY6
regulation of protein kinase activity (GO:0045859)	7/147	0.0027708814504902265	0.05295808255375141	0	0	3.749531308586427	22.07945180438169	KIDINS220;NF1;TSC2;TAB2;TNF;PAK2;DCN
regulation of protein binding (GO:0043393)	6/111	0.0029502635727174085	0.05617610078946618	0	0	4.256224728665674	24.79617265774726	RIPK2;CAV1;DAB2IP;CSNK1E;PRKACA;STK3
regulation of axon extension involved in axon guidance (GO:0048841)	3/23	0.0029706921350589875	0.05635480284463201	0	0	10.270455323519343	59.76337190561678	NRP1;SEMA4C;PLXNA2
nucleotide-excision repair, DNA gap filling (GO:0006297)	3/23	0.0029706921350589875	0.05614608135261486	0	0	10.270455323519343	59.76337190561678	RPA3;RPA1;RPA2
regulation of smooth muscle contraction (GO:0006940)	3/23	0.0029706921350589875	0.05593890024061259	0	0	10.270455323519343	59.76337190561678	CHRM3;CAV1;TACR1
negative regulation of signal transduction in absence of ligand (GO:1901099)	3/23	0.0029706921350589875	0.05573324251913975	0	0	10.270455323519343	59.76337190561678	TNF;GATA1;MCL1
apoptotic nuclear changes (GO:0030262)	3/23	0.0029706921350589875	0.05552909144764107	0	0	10.270455323519343	59.76337190561678	DFFA;CASP3;ACIN1
negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240)	3/23	0.0029706921350589875	0.05532643052994895	0	0	10.270455323519343	59.76337190561678	TNF;GATA1;MCL1
negative regulation of axonogenesis (GO:0050771)	3/23	0.0029706921350589875	0.05512524350984004	0	0	10.270455323519343	59.76337190561678	NGFR;PTPRS;ARHGDIA
negative regulation of transcription factor import into nucleus (GO:0042992)	3/23	0.0029706921350589875	0.05492551436668845	0	0	10.270455323519343	59.76337190561678	NFKBIA;NFKBIL1;NF1
protein homooligomerization (GO:0051260)	8/190	0.003032734532412496	0.05587019609711541	0	0	3.3153750518027354	19.223507933731383	BLM;B4GALT1;RAD51;RIPK3;CAV1;RIPK1;BCL10;GLS
regulation of cellular response to heat (GO:1900034)	5/78	0.003155651445727738	0.057925501178232544	0	0	5.047445992327882	29.066022228357923	HSPA8;RPA3;RPA1;RPA2;ATR
negative regulation of inflammatory response (GO:0050728)	5/78	0.003155651445727738	0.0577178828944396	0	0	5.047445992327882	29.066022228357923	FNDC4;SHARPIN;OTULIN;TNFAIP3;TNFRSF1A
regulation of epithelial cell migration (GO:0010632)	4/48	0.0031891314590235427	0.05812192084070406	0	0	6.561679790026247	37.71657919393791	BMPR2;GLIPR2;DAB2IP;PLCG1
positive regulation of developmental process (GO:0051094)	6/113	0.003223951341355827	0.05854741528447966	0	0	4.180893317538848	23.986401841334615	BMPR2;TFRC;KDR;TNF;DCN;BMPR1A
angiotensin-activated signaling pathway (GO:0038166)	2/7	0.0032347933832394334	0.0585359951584072	0	0	22.49718785151856	128.99415573088055	CAV1;AGTR1
substrate-dependent cell migration, cell extension (GO:0006930)	2/7	0.0032347933832394334	0.058329154186116006	0	0	22.49718785151856	128.99415573088055	P2RY12;NRP1
tachykinin receptor signaling pathway (GO:0007217)	2/7	0.0032347933832394334	0.05812376984039024	0	0	22.49718785151856	128.99415573088055	GRK5;TACR1
negative regulation of transcription elongation from RNA polymerase II promoter (GO:0034244)	2/7	0.0032347933832394334	0.057919826788318696	0	0	22.49718785151856	128.99415573088055	AXIN1;RNF8
mitral valve development (GO:0003174)	2/7	0.0032347933832394334	0.05771730991143646	0	0	22.49718785151856	128.99415573088055	BMPR2;BMPR1A
dorsal aorta development (GO:0035907)	2/7	0.0032347933832394334	0.05751620430198895	0	0	22.49718785151856	128.99415573088055	HEY2;BMPR1A
regulation of tube diameter (GO:0035296)	2/7	0.0032347933832394334	0.05731649525927371	0	0	22.49718785151856	128.99415573088055	AGTR1;ADCY6
activation of MAPKKK activity (GO:0000185)	2/7	0.0032347933832394334	0.05711816828605823	0	0	22.49718785151856	128.99415573088055	DAB2IP;TNF
positive regulation of B cell differentiation (GO:0045579)	2/7	0.0032347933832394334	0.056921209085071825	0	0	22.49718785151856	128.99415573088055	MMP14;SYK
negative regulation of cell adhesion mediated by integrin (GO:0033629)	2/7	0.0032347933832394334	0.05672560355556986	0	0	22.49718785151856	128.99415573088055	MUC1;HRG
vascular endothelial growth factor signaling pathway (GO:0038084)	2/7	0.0032347933832394334	0.05653133778996859	0	0	22.49718785151856	128.99415573088055	NRP1;FLT4
regulation of toll-like receptor 3 signaling pathway (GO:0034139)	2/7	0.0032347933832394334	0.056338398070548905	0	0	22.49718785151856	128.99415573088055	CAV1;TNFAIP3
pharyngeal arch artery morphogenesis (GO:0061626)	2/7	0.0032347933832394334	0.05614677086622731	0	0	22.49718785151856	128.99415573088055	BMPR2;BMPR1A
dorsal aorta morphogenesis (GO:0035912)	2/7	0.0032347933832394334	0.05595644282939264	0	0	22.49718785151856	128.99415573088055	HEY2;BMPR1A
activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c (GO:0008635)	2/7	0.0032347933832394334	0.05576740079280686	0	0	22.49718785151856	128.99415573088055	CASP7;CASP3
positive regulation of membrane depolarization (GO:1904181)	2/7	0.0032347933832394334	0.055579631766568445	0	0	22.49718785151856	128.99415573088055	KDR;DCN
regulation of protein deubiquitination (GO:0090085)	2/7	0.0032347933832394334	0.05539312293513701	0	0	22.49718785151856	128.99415573088055	ITCH;TNIP1
negative regulation of necrotic cell death (GO:0060547)	2/7	0.0032347933832394334	0.05520786165441749	0	0	22.49718785151856	128.99415573088055	BIRC2;BIRC3
negative regulation of dendrite development (GO:2000171)	2/7	0.0032347933832394334	0.05502383544890276	0	0	22.49718785151856	128.99415573088055	PTPRS;GORASP1
regulation of cellular response to insulin stimulus (GO:1900076)	2/7	0.0032347933832394334	0.054841032008873185	0	0	22.49718785151856	128.99415573088055	NGFR;TSC2
peptidyl-tyrosine phosphorylation (GO:0018108)	5/79	0.003334633210743292	0.05634646779610272	0	0	4.98355427090601	28.423166487835694	SYK;FLT4;KDR;PTPN6;BMX
cGMP biosynthetic process (GO:0006182)	3/24	0.0033635063127063257	0.05664677463280654	0	0	9.84251968503937	56.050898658206286	HTR2C;ADCY6;ADCY5
regulation of release of sequestered calcium ion into cytosol (GO:0051279)	4/49	0.00343849131058408	0.05771914854575842	0	0	6.427767957576731	36.462943765402585	TRPC1;PLCG1;PRKACA;JPH1
positive regulation of cell differentiation (GO:0045597)	8/194	0.003442693641231158	0.057600215249844586	0	0	3.2470168033119573	18.415459302759526	SMAD2;CDC42;ZFP36;BMPR2;GLIPR2;KDR;AGTR1;BMPR1A
protein polyubiquitination (GO:0000209)	10/283	0.003452347682275821	0.057572974583835014	0	0	2.7823377201524724	15.772240037142552	ITCH;SHARPIN;RNF138;RNF8;TNFAIP3;LNPEP;RBCK1;BTRC;FBXO11;BIRC2
spindle assembly (GO:0051225)	5/80	0.003520804239988915	0.05852333562431085	0	0	4.921259842519685	27.800520857281054	NEK7;BIRC5;BIRC7;BIRC2;BIRC3
positive regulation of stress-activated MAPK cascade (GO:0032874)	5/80	0.003520804239988915	0.05833332479436179	0	0	4.921259842519685	27.800520857281054	FLT4;SEMA4C;AXIN1;DAB2IP;RIPK1
negative regulation of protein ubiquitination (GO:0031397)	4/50	0.003700785410936126	0.06111685421361505	0	0	6.299212598425197	35.27061548745041	UFL1;USP4;CAV1;TNFAIP3
regulation of lamellipodium assembly (GO:0010591)	3/25	0.003786646644137153	0.06233308975816739	0	0	9.448818897637794	52.68920732608873	CDC42;RAC1;HRG
cellular response to epidermal growth factor stimulus (GO:0071364)	3/25	0.003786646644137153	0.0621326618168228	0	0	9.448818897637794	52.68920732608873	ZFP36;DAB2IP;PLCG1
regulation of apoptotic signaling pathway (GO:2001233)	3/25	0.003786646644137153	0.061933518669974014	0	0	9.448818897637794	52.68920732608873	CRADD;MADD;DAB2IP
positive regulation of Rho protein signal transduction (GO:0035025)	3/25	0.003786646644137153	0.06173564800329678	0	0	9.448818897637794	52.68920732608873	LPAR6;LPAR4;RAC1
protein localization to cell periphery (GO:1990778)	6/117	0.003827578732309543	0.06220424927062293	0	0	4.037956793862306	22.473340845863973	CAV1;SLMAP;TMED2;TNF;TNFRSF1A;NKD2
positive regulation of cell cycle arrest (GO:0071158)	5/82	0.0039153523439070985	0.063428707971295	0	0	4.801229114653351	26.61249258279856	MUC1;CRADD;DAB2IP;CASP2;PRKACA
negative regulation of neuron projection development (GO:0010977)	4/51	0.00397632507773755	0.06421261668257823	0	0	6.175698625907056	34.1355394999884	NGFR;PTPRS;ARHGDIA;ADCY6
telomere maintenance (GO:0000723)	4/51	0.00397632507773755	0.06401005322301173	0	0	6.175698625907056	34.1355394999884	RAD51;RPA3;RPA1;RPA2
negative regulation of signaling (GO:0023057)	5/83	0.004124047718564931	0.0661792940498014	0	0	4.743382980741865	26.045537149949418	FLT4;KDR;MET;OPTN;SOCS5
regulation of neuron projection development (GO:0010975)	6/119	0.0041590186921534105	0.06653126139830362	0	0	3.9700919737973934	21.76593445581277	NGFR;PTPRS;KIDINS220;DAB2IP;DBN1;ADCY6
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	8/201	0.004262244946281998	0.06796948737774075	0	0	3.1339366161319386	17.104898420690784	NRP1;GLIPR2;FLT4;KDR;HTR2C;TNF;MET;CD44
positive regulation of macrophage differentiation (GO:0045651)	2/8	0.004277016392651979	0.06799256900842071	0	0	19.68503937007874	107.37203970471128	RIPK1;FADD
positive regulation of isotype switching (GO:0045830)	2/8	0.004277016392651979	0.06778141196181071	0	0	19.68503937007874	107.37203970471128	TFRC;TNFSF13
cellular response to forskolin (GO:1904322)	2/8	0.004277016392651979	0.06757156238917353	0	0	19.68503937007874	107.37203970471128	ADCY6;ADCY5
negative regulation of toll-like receptor 4 signaling pathway (GO:0034144)	2/8	0.004277016392651979	0.06736300818426867	0	0	19.68503937007874	107.37203970471128	DAB2IP;TNFAIP3
positive regulation of interleukin-8 biosynthetic process (GO:0045416)	2/8	0.004277016392651979	0.06715573738985553	0	0	19.68503937007874	107.37203970471128	BCL10;TNF
negative regulation of T-helper cell differentiation (GO:0045623)	2/8	0.004277016392651979	0.06694973819540813	0	0	19.68503937007874	107.37203970471128	RC3H1;SOCS5
negative regulation of execution phase of apoptosis (GO:1900118)	2/8	0.004277016392651979	0.06674499893487171	0	0	19.68503937007874	107.37203970471128	DFFA;PAK2
response to forskolin (GO:1904321)	2/8	0.004277016392651979	0.06654150808446052	0	0	19.68503937007874	107.37203970471128	ADCY6;ADCY5
protein localization to endosome (GO:0036010)	2/8	0.004277016392651979	0.06633925426049558	0	0	19.68503937007874	107.37203970471128	NRP1;TOLLIP
DNA replication (GO:0006260)	6/120	0.0043324751085344814	0.06699581963288322	0	0	3.9370078740157486	21.423686148347368	BLM;RPA3;RPA1;RPA2;CDC6;ATR
protein modification process (GO:0036211)	5/84	0.004340568804659187	0.06691819519690584	0	0	4.6869141357330335	25.49564060028208	CHRM3;SLC35A1;RIPK3;FBXO11;LCMT1
regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	3/27	0.004726622428233954	0.07265046461228274	0	0	8.748906386701663	46.84640775083093	LATS1;UFL1;AXIN1
negative regulation of small GTPase mediated signal transduction (GO:0051058)	3/27	0.004726622428233954	0.07243229504888249	0	0	8.748906386701663	46.84640775083093	DAB2IP;NF1;STAMBP
regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)	3/27	0.004726622428233954	0.0722154318900535	0	0	8.748906386701663	46.84640775083093	TNF;GATA1;MCL1
positive regulation of substrate adhesion-dependent cell spreading (GO:1900026)	3/27	0.004726622428233954	0.07199986343665035	0	0	8.748906386701663	46.84640775083093	CDC42;NRP1;RAC1
protein localization to chromosome (GO:0034502)	3/27	0.004726622428233954	0.07178557812880318	0	0	8.748906386701663	46.84640775083093	RPA1;RPA2;ATR
cellular response to topologically incorrect protein (GO:0035967)	3/27	0.004726622428233954	0.07157256454385123	0	0	8.748906386701663	46.84640775083093	HSPA8;HSPA13;OPTN
cellular response to nutrient levels (GO:0031669)	4/54	0.004885463036148142	0.07375892861971589	0	0	5.832604257801108	31.038152293035957	HSPA8;BMPR2;MAP1LC3A;LAMP2
positive regulation of protein modification process (GO:0031401)	7/163	0.004889099605119574	0.073596092285915	0	0	3.3814791555963484	17.991995486194934	ADAM17;FLT4;KDR;AXIN1;RIPK1;RAC1;TNF
regulation of mitotic cell cycle (GO:0007346)	7/165	0.005221532680760014	0.07836906255858339	0	0	3.340491529467908	17.554163742431662	MAP2K2;NEK7;CLTC;BIRC5;MAP3K14;PAK2;STK3
positive regulation of sprouting angiogenesis (GO:1903672)	3/28	0.00524471436236853	0.07848615070723346	0	0	8.43644544431946	44.29584784294547	AKT3;KDR;AGTR1
cGMP metabolic process (GO:0046068)	3/28	0.00524471436236853	0.07825665903849886	0	0	8.43644544431946	44.29584784294547	HTR2C;ADCY6;ADCY5
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	5/88	0.005288060429494396	0.07867338883880437	0	0	4.473872584108805	23.453399019473395	UFL1;RNF138;CSNK1E;NKD2;SOCS5
Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	5/88	0.005288060429494396	0.07844468712706366	0	0	4.473872584108805	23.453399019473395	CDC42;VANGL1;CLTC;RAC1;CELSR2
manganese ion transport (GO:0006828)	2/9	0.0054531155993456214	0.08065869247379914	0	0	17.497812773403325	91.19104399025552	TRPC5;TRPC1
anoikis (GO:0043276)	2/9	0.0054531155993456214	0.08042557486549337	0	0	17.497812773403325	91.19104399025552	TSC2;MAP3K7
neurotrophin TRK receptor signaling pathway (GO:0048011)	2/9	0.0054531155993456214	0.08019380087452653	0	0	17.497812773403325	91.19104399025552	NGFR;CASP3
positive regulation of autophagosome assembly (GO:2000786)	2/9	0.0054531155993456214	0.07996335891799053	0	0	17.497812773403325	91.19104399025552	PIP4K2B;PIP4K2C
toll-like receptor 3 signaling pathway (GO:0034138)	2/9	0.0054531155993456214	0.07973423754573268	0	0	17.497812773403325	91.19104399025552	RIPK1;FADD
negative regulation of lipid localization (GO:1905953)	2/9	0.0054531155993456214	0.07950642543845916	0	0	17.497812773403325	91.19104399025552	NFKBIA;TNF
mitral valve morphogenesis (GO:0003183)	2/9	0.0054531155993456214	0.07927991140587096	0	0	17.497812773403325	91.19104399025552	BMPR2;BMPR1A
positive regulation of vascular endothelial cell proliferation (GO:1905564)	2/9	0.0054531155993456214	0.07905468438483156	0	0	17.497812773403325	91.19104399025552	ADAM17;AKT3
negative regulation of DNA-templated transcription, elongation (GO:0032785)	2/9	0.0054531155993456214	0.07883073343756573	0	0	17.497812773403325	91.19104399025552	AXIN1;RNF8
G2/M transition of mitotic cell cycle (GO:0000086)	6/126	0.005487486119988247	0.07910350754322042	0	0	3.749531308586427	19.517379189993076	LATS1;CSNK1E;BTRC;PRKACA;LCMT1;OPTN
regulation of establishment of planar polarity (GO:0090175)	5/89	0.005546066681768198	0.07972275571003694	0	0	4.4236043528266835	22.979148493595993	CDC42;VANGL1;CLTC;RAC1;CELSR2
protein import (GO:0017038)	4/56	0.005563282621066038	0.07974559330140447	0	0	5.62429696287964	29.198914203962524	PDIA3;LAMP2;TSC2;TNPO3
negative regulation of cellular catabolic process (GO:0031330)	4/56	0.005563282621066038	0.07952221628935573	0	0	5.62429696287964	29.198914203962524	DAB2IP;TAB2;MET;MCL1
non-canonical Wnt signaling pathway (GO:0035567)	6/127	0.005699917542609755	0.0812477073182614	0	0	3.72000744001488	19.222407726908365	VANGL1;CDC42;CLTC;RAC1;CELSR2;MAP3K7
cell cycle G2/M phase transition (GO:0044839)	6/127	0.005699917542609755	0.08102139058478436	0	0	3.72000744001488	19.222407726908365	LATS1;CSNK1E;BTRC;PRKACA;LCMT1;OPTN
nucleotide-excision repair, preincision complex assembly (GO:0006294)	3/29	0.005795647709905149	0.08215330628790549	0	0	8.145533532446375	41.95477630703916	RPA3;RPA1;RPA2
cortical cytoskeleton organization (GO:0030865)	3/29	0.005795647709905149	0.08192573480234343	0	0	8.145533532446375	41.95477630703916	CDC42;STRIP1;TNF
regulation of chromosome segregation (GO:0051983)	3/29	0.005795647709905149	0.08169942061780656	0	0	8.145533532446375	41.95477630703916	CDC42;KIF2C;CDC6
regulation of JNK cascade (GO:0046328)	5/90	0.005812836082669678	0.08171598493075308	0	0	4.374453193350831	22.51831447535372	ITCH;FLT4;AXIN1;DAB2IP;RIPK1
epidermal growth factor receptor signaling pathway (GO:0007173)	4/57	0.0059245727943557725	0.08305795321317996	0	0	5.525625086337892	28.338978846685276	ADAM17;PIK3R1;PLCG1;SOS1
regulation of canonical Wnt signaling pathway (GO:0060828)	8/213	0.006007689145070198	0.08399243207477594	0	0	2.957376806772393	15.126139827812498	LATS1;GPRC5B;CAV1;DAB2IP;AXIN1;BTRC;NKD2;STK3
positive regulation of cellular protein metabolic process (GO:0032270)	5/91	0.006088521944848587	0.08488996580481513	0	0	4.326382279138185	22.070389931264746	NFKBIA;AGTR1;FADD;VIM;BTRC
regulation of protein catabolic process (GO:0042176)	5/91	0.006088521944848587	0.08465865799608267	0	0	4.326382279138185	22.070389931264746	ITCH;AXIN1;DAB2IP;TNFAIP3;TNF
negative regulation of kinase activity (GO:0033673)	5/91	0.006088521944848587	0.08442860729500636	0	0	4.326382279138185	22.070389931264746	PRDX3;NF1;TSC2;PAK2;DCN
protein localization to plasma membrane (GO:0072659)	6/130	0.0063732691755731905	0.08813764933048777	0	0	3.6341611144760755	18.373020205954543	SLMAP;TMED2;TNF;OPTN;TNFRSF1A;NKD2
cell cycle G1/S phase transition (GO:0044843)	5/92	0.006373276565412307	0.08789954138729461	0	0	4.279356384799726	21.63489201971602	LATS1;RPA3;RPA1;RPA2;CDC6
negative regulation of endothelial cell proliferation (GO:0001937)	3/30	0.00637995398972025	0.08775446148124645	0	0	7.874015748031497	39.799955852708955	NGFR;CAV1;NF1
cyclic purine nucleotide metabolic process (GO:0052652)	3/30	0.00637995398972025	0.0875185623912431	0	0	7.874015748031497	39.799955852708955	HTR2C;ADCY6;ADCY5
regulation of cell adhesion mediated by integrin (GO:0033628)	3/30	0.00637995398972025	0.08728392817571698	0	0	7.874015748031497	39.799955852708955	MUC1;SYK;HRG
regulation of intracellular estrogen receptor signaling pathway (GO:0033146)	3/30	0.00637995398972025	0.08705054868861614	0	0	7.874015748031497	39.799955852708955	LATS1;UFL1;AXIN1
regulation of blood coagulation (GO:0030193)	3/30	0.00637995398972025	0.08681841389211316	0	0	7.874015748031497	39.799955852708955	SYK;CAV1;HRG
negative regulation of cell morphogenesis involved in differentiation (GO:0010771)	3/30	0.00637995398972025	0.08658751385516605	0	0	7.874015748031497	39.799955852708955	NGFR;ARHGDIA;GORASP1
regulation of coagulation (GO:0050818)	2/10	0.006759549609686906	0.09149597256825538	0	0	15.748031496062994	78.68974829815468	CAV1;HRG
3'-UTR-mediated mRNA destabilization (GO:0061158)	2/10	0.006759549609686906	0.09125391973077322	0	0	15.748031496062994	78.68974829815468	ZFP36;RC3H1
mesoderm morphogenesis (GO:0048332)	2/10	0.006759549609686906	0.09101314421697171	0	0	15.748031496062994	78.68974829815468	SMAD2;BMPR2
I-kappaB phosphorylation (GO:0007252)	2/10	0.006759549609686906	0.09077363594271652	0	0	15.748031496062994	78.68974829815468	DAB2IP;MAP3K7
insulin-like growth factor receptor signaling pathway (GO:0048009)	2/10	0.006759549609686906	0.09053538492974351	0	0	15.748031496062994	78.68974829815468	TSC2;PIK3R1
regulation of podosome assembly (GO:0071801)	2/10	0.006759549609686906	0.09029838130427298	0	0	15.748031496062994	78.68974829815468	GSN;TNF
regulation of mitochondrial depolarization (GO:0051900)	2/10	0.006759549609686906	0.09006261529564563	0	0	15.748031496062994	78.68974829815468	KDR;DCN
T cell homeostasis (GO:0043029)	2/10	0.006759549609686906	0.08982807723497989	0	0	15.748031496062994	78.68974829815468	RIPK3;FADD
positive regulation of vacuole organization (GO:0044090)	2/10	0.006759549609686906	0.08959475755385007	0	0	15.748031496062994	78.68974829815468	PIP4K2B;PIP4K2C
regulation of T cell apoptotic process (GO:0070232)	2/10	0.006759549609686906	0.08936264678298518	0	0	15.748031496062994	78.68974829815468	PRELID1;RIPK3
smooth muscle cell differentiation (GO:0051145)	2/10	0.006759549609686906	0.0891317355509878	0	0	15.748031496062994	78.68974829815468	EDNRB;HEY2
negative regulation of Wnt signaling pathway (GO:0030178)	7/174	0.0069314969609314695	0.09116347678256002	0	0	3.1677074848402573	15.748826292878752	LATS1;CAV1;AXIN1;DAB2IP;TSC2;STK3;NKD2
renal water homeostasis (GO:0003091)	3/31	0.006998128011181261	0.09180320627521331	0	0	7.62001524003048	37.81137357886131	PRKACA;ADCY6;ADCY5
protein destabilization (GO:0031648)	3/31	0.006998128011181261	0.09156781343861019	0	0	7.62001524003048	37.81137357886131	NCLN;GSN;BTRC
regulation of stress fiber assembly (GO:0051492)	4/60	0.007101269637758483	0.09267974158946685	0	0	5.2493438320209975	25.97103248662546	CDC42;NRP1;RAC1;MET
regulation of cell migration (GO:0030334)	10/316	0.0073815368806988265	0.09609179260766865	0	0	2.491777135453005	12.231569352719701	MMP14;ADAM17;SEMA4C;DAG1;KDR;PLXNA2;NF1;RAC1;RHOC;SCAI
actin cytoskeleton reorganization (GO:0031532)	4/61	0.0075253295626127375	0.09771439378629211	0	0	5.163289015102621	25.245801851607883	NRP1;GSN;S1PR1;RAC1
negative regulation of MAP kinase activity (GO:0043407)	4/61	0.0075253295626127375	0.0974663877106924	0	0	5.163289015102621	25.245801851607883	UCHL1;CAV1;DAB2IP;NF1
positive regulation of cellular amide metabolic process (GO:0034250)	4/61	0.0075253295626127375	0.09721963736205773	0	0	5.163289015102621	25.245801851607883	SMPD3;VIM;TNF;TNFRSF1A
regulation of angiogenesis (GO:0045765)	7/177	0.007584652716668057	0.09773859296251793	0	0	3.1140175274700836	15.201476564526454	KDR;NF1;DAB2IP;TNFAIP3;PLCG1;HRG;DCN
positive regulation of calcium ion transport into cytosol (GO:0010524)	3/32	0.0076506289402211705	0.09834045209558849	0	0	7.381889763779528	35.97170831777891	CAV1;TRPC1;PLCG1
cellular response to glucagon stimulus (GO:0071377)	3/32	0.0076506289402211705	0.09809336553253425	0	0	7.381889763779528	35.97170831777891	PRKACA;ADCY6;ADCY5
G2 DNA damage checkpoint (GO:0031572)	3/32	0.0076506289402211705	0.09784751749861813	0	0	7.381889763779528	35.97170831777891	BLM;MAP3K14;STK3
positive regulation of transcription factor import into nucleus (GO:0042993)	3/32	0.0076506289402211705	0.09760289870487159	0	0	7.381889763779528	35.97170831777891	HCLS1;PIK3R1;TNF
mismatch repair (GO:0006298)	3/32	0.0076506289402211705	0.09735949995498412	0	0	7.381889763779528	35.97170831777891	RPA3;RPA1;RPA2
axonogenesis (GO:0007409)	8/223	0.007838602504809436	0.09950345418418544	0	0	2.8247590127467253	13.696394089039673	NGFR;NRP1;SH3KBP1;CXCR4;PIK3R1;PLCG1;SOS1;SPTAN1
positive regulation of neuron projection development (GO:0010976)	5/97	0.007938332350413552	0.10051937961330112	0	0	4.058771004139946	19.628427864343067	NGFR;KIDINS220;ARHGDIA;PLXNA2;DAB2IP
atrial septum morphogenesis (GO:0060413)	2/11	0.00819284475794367	0.1034853633658083	0	0	14.316392269148176	68.78302213507949	BMPR2;HEY2
drug transmembrane transport (GO:0006855)	2/11	0.00819284475794367	0.10322984395009024	0	0	14.316392269148176	68.78302213507949	RALBP1;ABCC1
transcytosis (GO:0045056)	2/11	0.00819284475794367	0.10297558325070578	0	0	14.316392269148176	68.78302213507949	CLTC;RAB5A
positive regulation of heterotypic cell-cell adhesion (GO:0034116)	2/11	0.00819284475794367	0.10272257198964754	0	0	14.316392269148176	68.78302213507949	TNF;CD44
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166)	2/11	0.00819284475794367	0.10247080097986899	0	0	14.316392269148176	68.78302213507949	MUC1;CD44
regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903587)	2/11	0.00819284475794367	0.1022202611241725	0	0	14.316392269148176	68.78302213507949	NGFR;AGTR1
hepatocyte growth factor receptor signaling pathway (GO:0048012)	2/11	0.00819284475794367	0.10197094341411354	0	0	14.316392269148176	68.78302213507949	NRP1;RAC1
phosphatidylinositol biosynthetic process (GO:0006661)	5/98	0.00828063294801626	0.10281282222317999	0	0	4.017354973485458	19.258540376464136	PIP4K2B;PIP4K2C;PIK3R1;BMX;RAB5A
positive regulation of adenylate cyclase activity (GO:0045762)	3/33	0.008337881331001613	0.1032723505633525	0	0	7.158196134574088	34.2658992980281	NF1;ADCY6;ADCY5
entry into host cell (GO:0030260)	3/33	0.008337881331001613	0.1030222964457657	0	0	7.158196134574088	34.2658992980281	ITCH;CXCR4;MET
regulation of autophagosome assembly (GO:2000785)	3/33	0.008337881331001613	0.10277345031908511	0	0	7.158196134574088	34.2658992980281	PIP4K2B;PIP4K2C;RAB5A
regulation of DNA recombination (GO:0000018)	3/33	0.008337881331001613	0.10252580345084635	0	0	7.158196134574088	34.2658992980281	BLM;RAD51;RPA2
adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway (GO:0007193)	4/63	0.008422724393511808	0.10332010235598739	0	0	4.999375078115236	23.88112456386979	P2RY12;CHRM3;ADCY6;ADCY5
regulation of proteolysis (GO:0030162)	4/63	0.008422724393511808	0.10307233232635672	0	0	4.999375078115236	23.88112456386979	ITCH;CAV1;FADD;BTRC
regulation of vesicle-mediated transport (GO:0060627)	6/138	0.008449825576378486	0.10315660267047708	0	0	3.423485107839781	16.342380964309488	NRP1;MAP2K2;RAB5C;TSC2;RAB5A;TBC1D15
negative regulation of neuron differentiation (GO:0045665)	4/64	0.008896549798347388	0.1083510587612571	0	0	4.921259842519685	23.23864045527483	NGFR;PTPRS;EDNRB;ADCY6
response to lipid (GO:0033993)	6/140	0.009036846953702453	0.1097976904874848	0	0	3.374578177727784	15.882266435521121	PRDX3;NGFR;ADAM17;TNFRSF10B;TNFRSF1B;TNFRSF1A
regulation of interleukin-8 production (GO:0032677)	3/34	0.009060276153494792	0.10982087698642262	0	0	6.947660954145438	32.68079443404526	RIPK1;FADD;TNF
negative regulation of DNA binding (GO:0043392)	3/34	0.009060276153494792	0.1095606379414311	0	0	6.947660954145438	32.68079443404526	NFKBIA;HEY2;GATA1
regulation of wound healing (GO:0061041)	3/34	0.009060276153494792	0.10930162934109675	0	0	6.947660954145438	32.68079443404526	CAV1;TNFAIP3;HRG
regulation of JUN kinase activity (GO:0043506)	3/34	0.009060276153494792	0.10904384247944322	0	0	6.947660954145438	32.68079443404526	DAB2IP;TNF;MAP3K7
negative regulation of endothelial cell migration (GO:0010596)	3/34	0.009060276153494792	0.10878726873243276	0	0	6.947660954145438	32.68079443404526	DAB2IP;HRG;DCN
response to glucagon (GO:0033762)	3/34	0.009060276153494792	0.10853189955700451	0	0	6.947660954145438	32.68079443404526	PRKACA;ADCY6;ADCY5
