Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
anterograde axonal transport (GO:0008089)	2/31	0.037920776454631995	0.6515478863568588	0	0	6.48403306856865	21.21741692773991	AP3D1;SOD1
DNA metabolic process (GO:0006259)	7/314	0.038078744841293026	0.6520665601514037	0	0	2.2405018724194217	7.322181997541496	FEN1;TRIM28;MCM3;MCM4;MCM5;MCM6;PTMS
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	4/128	0.039144794927610076	0.6680798947009841	0	0	3.1407035175879394	10.177411486887065	PSMA6;MTPN;AKR1B1;UBE2V1
positive regulation of mitochondrion organization (GO:0010822)	4/128	0.039144794927610076	0.6658529617186474	0	0	3.1407035175879394	10.177411486887065	RUVBL1;PPIF;SAE1;DNM1L
negative regulation of calcium ion transmembrane transporter activity (GO:1901020)	2/32	0.040189402204119755	0.681350562948914	0	0	6.281407035175879	20.18939663866831	FKBP1B;SRI
oxoacid metabolic process (GO:0043436)	2/32	0.040189402204119755	0.6790944352570302	0	0	6.281407035175879	20.18939663866831	PPA1;MIF
positive regulation of telomere maintenance via telomerase (GO:0032212)	2/32	0.040189402204119755	0.676853199497106	0	0	6.281407035175879	20.18939663866831	CCT8;CCT7
chromatin remodeling at centromere (GO:0031055)	2/32	0.040189402204119755	0.6746267087092865	0	0	6.281407035175879	20.18939663866831	CENPV;RUVBL1
positive regulation of transcription factor import into nucleus (GO:0042993)	2/32	0.040189402204119755	0.6724148178610594	0	0	6.281407035175879	20.18939663866831	MAVS;TRIM28
negative regulation of receptor activity (GO:2000272)	2/32	0.040189402204119755	0.6702173838157618	0	0	6.281407035175879	20.18939663866831	FKBP1B;SRI
positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	2/32	0.040189402204119755	0.668034265301704	0	0	6.281407035175879	20.18939663866831	MAVS;MIF
phagosome maturation (GO:0090382)	2/32	0.040189402204119755	0.6658653228818933	0	0	6.281407035175879	20.18939663866831	ATP6V1A;ATP6V1B1
positive regulation of cytoskeleton organization (GO:0051495)	3/77	0.041512748789544286	0.6855649096215032	0	0	3.9156823076421063	12.458740582811238	CFL2;PFDN2;PFN1
water-soluble vitamin metabolic process (GO:0006767)	3/77	0.041512748789544286	0.6833534099130467	0	0	3.9156823076421063	12.458740582811238	PDXK;MTHFD1;AASDHPPT
RNA metabolic process (GO:0016070)	5/191	0.042453593923407015	0.696593857849344	0	0	2.630955826251677	8.312093733857257	PABPC4;EIF4A3;POLR2E;PABPC3;SND1
intracellular pH reduction (GO:0051452)	2/33	0.04250810592030814	0.6952527708696552	0	0	6.0910613674432765	19.235940269232756	ATP6V1A;ATP6V1B1
regulation of T cell differentiation (GO:0045580)	2/33	0.04250810592030814	0.6930315160106467	0	0	6.0910613674432765	19.235940269232756	CBFB;SOD1
negative regulation of mitochondrion organization (GO:0010823)	2/33	0.04250810592030814	0.6908244092717594	0	0	6.0910613674432765	19.235940269232756	VAT1;PPIF
intra-Golgi vesicle-mediated transport (GO:0006891)	2/33	0.04250810592030814	0.6886313159089918	0	0	6.0910613674432765	19.235940269232756	COPA;COPG1
positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)	2/33	0.04250810592030814	0.6864521028839634	0	0	6.0910613674432765	19.235940269232756	DNM1L;SOD1
positive regulation of translation (GO:0045727)	3/78	0.04286732978934964	0.6900693498897514	0	0	3.865481252415926	12.174894806886066	EIF5A;EIF4A3;EIF3D
positive regulation of exocytosis (GO:0045921)	2/34	0.04487567748970772	0.7201276170754041	0	0	5.911912503694945	18.349744812438516	PDCD6IP;RAB9A
regulation of interferon-beta production (GO:0032648)	2/34	0.04487567748970772	0.7178701637303402	0	0	5.911912503694945	18.349744812438516	PPM1B;MAVS
positive regulation of telomere maintenance via telomere lengthening (GO:1904358)	2/34	0.04487567748970772	0.7156268194686828	0	0	5.911912503694945	18.349744812438516	CCT8;CCT7
RNA transport (GO:0050658)	3/80	0.04564228972187359	0.7255844375411867	0	0	3.7688442211055273	11.634122811767991	RBM8A;EIF4A3;TPR
mRNA splicing, via spliceosome (GO:0000398)	6/261	0.04678467680230724	0.7414354214974344	0	0	2.310402587650898	7.07491376058656	CPSF7;RBM8A;EIF4A3;PRCC;POLR2E;PPIL3
positive regulation of ATPase activity (GO:0032781)	2/35	0.04729092571073585	0.7471380616157431	0	0	5.7430007178750895	17.524404004754793	RGN;PFN1
muscle contraction (GO:0006936)	4/137	0.04816721526716609	0.7586336404578659	0	0	2.9343799288412864	8.900199304648424	DES;MYH11;ALDOA;CRYAB
positive regulation of cell cycle (GO:0045787)	3/82	0.04850422326580758	0.7615909271551264	0	0	3.6769211913224655	11.126747421929966	HSP90AB1;ASNS;MIF
ferric iron transport (GO:0015682)	2/36	0.04975267803531584	0.778797288387168	0	0	5.5834729201563364	16.754276867508178	ATP6V1A;ATP6V1B1
centromere complex assembly (GO:0034508)	2/36	0.04975267803531584	0.7764156453034151	0	0	5.5834729201563364	16.754276867508178	CENPV;RUVBL1
transferrin transport (GO:0033572)	2/36	0.04975267803531584	0.7740485244335876	0	0	5.5834729201563364	16.754276867508178	ATP6V1A;ATP6V1B1
axonal transport (GO:0098930)	2/36	0.04975267803531584	0.7716957933562819	0	0	5.5834729201563364	16.754276867508178	AP3D1;SOD1
regulation of blood circulation (GO:1903522)	2/36	0.04975267803531584	0.7693573212552023	0	0	5.5834729201563364	16.754276867508178	DES;SRI
vesicle-mediated transport in synapse (GO:0099003)	2/36	0.04975267803531584	0.7670329788949146	0	0	5.5834729201563364	16.754276867508178	KIF5B;AP3D1
epithelial to mesenchymal transition (GO:0001837)	2/37	0.05225978031225336	0.8032580088356291	0	0	5.432568246638598	16.034378501394194	TRIM28;HNRNPAB
regulation of DNA repair (GO:0006282)	2/37	0.05225978031225336	0.8008458226229096	0	0	5.432568246638598	16.034378501394194	TRIM28;UBE2V1
actin filament bundle assembly (GO:0051017)	2/37	0.05225978031225336	0.7984480806390086	0	0	5.432568246638598	16.034378501394194	PLS3;HSP90B1
response to steroid hormone (GO:0048545)	2/37	0.05225978031225336	0.7960646535326236	0	0	5.432568246638598	16.034378501394194	AKR1B1;UBE3A
protein K63-linked ubiquitination (GO:0070534)	2/37	0.05225978031225336	0.7936954134923478	0	0	5.432568246638598	16.034378501394194	TMEM189-UBE2V1;UBE2V1
cytokine-mediated signaling pathway (GO:0019221)	11/633	0.05234954028880435	0.7926994186758712	0	0	1.7464891598593282	5.151814896786687	PSMB6;PSMA6;PSMC6;PSMD11;PSMD4;CFL1;PSME2;MIF;UBE2V1;HSP90B1;SOD1
modification-dependent protein catabolic process (GO:0019941)	4/141	0.052516241874187776	0.7928709535029002	0	0	2.851135108164938	8.401248193298812	PSMD11;PSMC6;ADRM1;UBA1
positive regulation of macromolecule biosynthetic process (GO:0010557)	4/142	0.05363593757536926	0.8073869895194966	0	0	2.8310566919102556	8.282358152515696	MTPN;EIF4A3;AKR1B1;EIF3D
regulation of cellular amide metabolic process (GO:0034248)	2/38	0.05481109656393722	0.8226500757816814	0	0	5.289605924358635	15.36028888380991	MTPN;PGAM1
retina homeostasis (GO:0001895)	2/38	0.05481109656393722	0.8202376122163392	0	0	5.289605924358635	15.36028888380991	ALB;SOD1
positive regulation of cellular component biogenesis (GO:0044089)	3/87	0.05603305194218884	0.8360721171373966	0	0	3.4656038814763472	9.987224221455396	PDCD6IP;TPR;PFN1
cellular response to oxygen-containing compound (GO:1901701)	6/274	0.05665240170881934	0.8428489968516184	0	0	2.2007849466309652	6.318059414240603	MAP4K1;LARS;GSTP1;GNB1;AKR1C2;HSP90B1
positive regulation of reactive oxygen species metabolic process (GO:2000379)	2/39	0.057405508717054216	0.8515706714625805	0	0	5.153975003221234	14.728076328210902	GSTP1;SOD1
regulation of type I interferon-mediated signaling pathway (GO:0060338)	2/39	0.057405508717054216	0.8491023506757325	0	0	5.153975003221234	14.728076328210902	MAVS;HSP90AB1
alpha-amino acid catabolic process (GO:1901606)	2/39	0.057405508717054216	0.8466482976390973	0	0	5.153975003221234	14.728076328210902	HIBADH;ACAT1
acyl-CoA metabolic process (GO:0006637)	2/39	0.057405508717054216	0.844208389000368	0	0	5.153975003221234	14.728076328210902	ACOT7;DBI
purine ribonucleoside monophosphate metabolic process (GO:0009167)	2/39	0.057405508717054216	0.8417825028250796	0	0	5.153975003221234	14.728076328210902	ADSL;IMPDH2
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	3/88	0.05760185994857337	0.8422415223999138	0	0	3.426222019186843	9.779124329697751	HSP90AB1;RNF19A;CCAR2
negative regulation of translation (GO:0017148)	3/88	0.05760185994857337	0.8398351180501998	0	0	3.426222019186843	9.779124329697751	EIF4A3;TPR;EPRS
protein repair (GO:0030091)	1/6	0.058241364381870254	0.8467398360133445	0	0	16.75041876046901	47.624111364850975	PCMT1
regulation of cellular carbohydrate catabolic process (GO:0043471)	1/6	0.058241364381870254	0.8443343251155793	0	0	16.75041876046901	47.624111364850975	PGAM1
positive regulation of protein import into nucleus, translocation (GO:0033160)	1/6	0.058241364381870254	0.841942443174742	0	0	16.75041876046901	47.624111364850975	MAVS
protein localization to nuclear envelope (GO:0090435)	1/6	0.058241364381870254	0.8395640746911975	0	0	16.75041876046901	47.624111364850975	NUTF2
positive regulation of RNA binding (GO:1905216)	1/6	0.058241364381870254	0.8371991054667153	0	0	16.75041876046901	47.624111364850975	EIF3D
negative regulation of transforming growth factor beta production (GO:0071635)	1/6	0.058241364381870254	0.8348474225861908	0	0	16.75041876046901	47.624111364850975	HSP90AB1
SRP-dependent cotranslational protein targeting to membrane, translocation (GO:0006616)	1/6	0.058241364381870254	0.8325089143996748	0	0	16.75041876046901	47.624111364850975	SRP19
cellular hyperosmotic response (GO:0071474)	1/6	0.058241364381870254	0.8301834705047036	0	0	16.75041876046901	47.624111364850975	AKR1B1
aldehyde catabolic process (GO:0046185)	1/6	0.058241364381870254	0.8278709817289246	0	0	16.75041876046901	47.624111364850975	AKR1A1
negative regulation of stress-activated protein kinase signaling cascade (GO:0070303)	1/6	0.058241364381870254	0.8255713401130109	0	0	16.75041876046901	47.624111364850975	GSTP1
negative regulation of acute inflammatory response (GO:0002674)	1/6	0.058241364381870254	0.8232844388938613	0	0	16.75041876046901	47.624111364850975	GSTP1
purine nucleobase biosynthetic process (GO:0009113)	1/6	0.058241364381870254	0.8210101724880771	0	0	16.75041876046901	47.624111364850975	MTHFD1
astral microtubule organization (GO:0030953)	1/6	0.058241364381870254	0.8187484364757133	0	0	16.75041876046901	47.624111364850975	KPNB1
snRNA modification (GO:0040031)	1/6	0.058241364381870254	0.8164991275842964	0	0	16.75041876046901	47.624111364850975	NOP10
N-acetylneuraminate catabolic process (GO:0019262)	1/6	0.058241364381870254	0.8142621436731066	0	0	16.75041876046901	47.624111364850975	GNPDA2
cellular response to monoamine stimulus (GO:0071868)	1/6	0.058241364381870254	0.8120373837177156	0	0	16.75041876046901	47.624111364850975	GNB1
GDP-mannose metabolic process (GO:0019673)	1/6	0.058241364381870254	0.8098247477947791	0	0	16.75041876046901	47.624111364850975	MPI
negative regulation of protein targeting to membrane (GO:0090315)	1/6	0.058241364381870254	0.8076241370670758	0	0	16.75041876046901	47.624111364850975	GDI1
ceramide transport (GO:0035627)	1/6	0.058241364381870254	0.8054354537687911	0	0	16.75041876046901	47.624111364850975	PSAP
positive regulation of clathrin-dependent endocytosis (GO:2000370)	1/6	0.058241364381870254	0.8032586011910376	0	0	16.75041876046901	47.624111364850975	SCYL2
positive regulation of interferon-alpha secretion (GO:1902741)	1/6	0.058241364381870254	0.8010934836676117	0	0	16.75041876046901	47.624111364850975	MAVS
amino sugar catabolic process (GO:0046348)	1/6	0.058241364381870254	0.7989400065609783	0	0	16.75041876046901	47.624111364850975	GNPDA2
choline catabolic process (GO:0042426)	1/6	0.058241364381870254	0.7967980762484823	0	0	16.75041876046901	47.624111364850975	ALDH7A1
glomerular epithelial cell differentiation (GO:0072311)	1/6	0.058241364381870254	0.7946676001087806	0	0	16.75041876046901	47.624111364850975	BASP1
regulation of biosynthetic process (GO:0009889)	1/6	0.058241364381870254	0.7925484865084904	0	0	16.75041876046901	47.624111364850975	GSTP1
renal filtration cell differentiation (GO:0061318)	1/6	0.058241364381870254	0.790440644789053	0	0	16.75041876046901	47.624111364850975	BASP1
response to catecholamine (GO:0071869)	1/6	0.058241364381870254	0.7883439852538034	0	0	16.75041876046901	47.624111364850975	GNB1
positive regulation of oxidative stress-induced cell death (GO:1903209)	1/6	0.058241364381870254	0.7862584191552484	0	0	16.75041876046901	47.624111364850975	SOD1
nucleus localization (GO:0051647)	1/6	0.058241364381870254	0.7841838586825434	0	0	16.75041876046901	47.624111364850975	SYNE2
regulation of extracellular exosome assembly (GO:1903551)	1/6	0.058241364381870254	0.7821202169491682	0	0	16.75041876046901	47.624111364850975	PDCD6IP
regulation of interferon-alpha secretion (GO:1902739)	1/6	0.058241364381870254	0.7800674079807977	0	0	16.75041876046901	47.624111364850975	MAVS
acetyl-CoA biosynthetic process (GO:0006085)	1/6	0.058241364381870254	0.778025346703361	0	0	16.75041876046901	47.624111364850975	ACAT1
regulation of release of cytochrome c from mitochondria (GO:0090199)	2/40	0.060041916362701744	0.7999840710153185	0	0	5.025125628140704	14.134232937822203	PPIF;DNM1L
regulation of cholesterol biosynthetic process (GO:0045540)	2/40	0.060041916362701744	0.7979007791637162	0	0	5.025125628140704	14.134232937822203	KPNB1;SOD1
regulation of intracellular transport (GO:0032386)	2/40	0.060041916362701744	0.7958283096074468	0	0	5.025125628140704	14.134232937822203	STXBP2;CRYAB
mesenchymal cell differentiation (GO:0048762)	2/41	0.0627192365420721	0.829161305891694	0	0	4.902561588429955	13.575619931333684	TRIM28;HNRNPAB
regulation of calcium-mediated signaling (GO:0050848)	2/41	0.0627192365420721	0.8270187702175553	0	0	4.902561588429955	13.575619931333684	FKBP1B;RGN
positive regulation of receptor-mediated endocytosis (GO:0048260)	2/41	0.0627192365420721	0.8248872785417368	0	0	4.902561588429955	13.575619931333684	RAB21;SCYL2
positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)	5/215	0.0641011870749842	0.8408955209348186	0	0	2.3372677340189316	6.421157873358586	PSMA6;MTPN;MAVS;AKR1B1;UBE2V1
mRNA processing (GO:0006397)	6/283	0.06416585242242825	0.8395854997734651	0	0	2.1307953193529485	5.851769313401324	CPSF7;RBM8A;EIF4A3;PRCC;POLR2E;PPIL3
regulation of ion transmembrane transporter activity (GO:0032412)	2/42	0.06543640349185476	0.8540203760075059	0	0	4.785833931562574	13.049421139331127	AHCYL1;PPIF
cellular transition metal ion homeostasis (GO:0046916)	3/93	0.06575311543092986	0.8559646633776405	0	0	3.242016534284325	8.82427695272128	ATP6V1A;ATOX1;SOD1
proteolysis involved in cellular protein catabolic process (GO:0051603)	3/93	0.06575311543092986	0.8537866362443641	0	0	3.242016534284325	8.82427695272128	PSMB6;PSMA6;PDCD6IP
angiotensin-activated signaling pathway (GO:0038166)	1/7	0.06761465500987258	0.8757299099375122	0	0	14.357501794687723	38.678112409790685	AHCYL1
skeletal muscle myosin thick filament assembly (GO:0030241)	1/7	0.06761465500987258	0.873512872190835	0	0	14.357501794687723	38.678112409790685	MYH11
inner ear receptor stereocilium organization (GO:0060122)	1/7	0.06761465500987258	0.8713070316044945	0	0	14.357501794687723	38.678112409790685	SOD1
protein localization to cytoplasmic stress granule (GO:1903608)	1/7	0.06761465500987258	0.8691123035651884	0	0	14.357501794687723	38.678112409790685	SSB
cellular lipid biosynthetic process (GO:0097384)	1/7	0.06761465500987258	0.8669286043099995	0	0	14.357501794687723	38.678112409790685	ACAT1
regulation of high voltage-gated calcium channel activity (GO:1901841)	1/7	0.06761465500987258	0.8647558509157389	0	0	14.357501794687723	38.678112409790685	SRI
modulation by symbiont of host cellular process (GO:0044068)	1/7	0.06761465500987258	0.8625939612884496	0	0	14.357501794687723	38.678112409790685	KPNB1
positive regulation of protein kinase A signaling (GO:0010739)	1/7	0.06761465500987258	0.8604428541530669	0	0	14.357501794687723	38.678112409790685	MIF
progesterone receptor signaling pathway (GO:0050847)	1/7	0.06761465500987258	0.8583024490432334	0	0	14.357501794687723	38.678112409790685	UBE3A
regulation by virus of viral protein levels in host cell (GO:0046719)	1/7	0.06761465500987258	0.8561726662912651	0	0	14.357501794687723	38.678112409790685	DYNLT1
cellular response to interferon-alpha (GO:0035457)	1/7	0.06761465500987258	0.8540534270182669	0	0	14.357501794687723	38.678112409790685	TPR
regulation of monocyte chemotactic protein-1 production (GO:0071637)	1/7	0.06761465500987258	0.8519446531243946	0	0	14.357501794687723	38.678112409790685	GSTP1
neurotransmitter receptor transport, postsynaptic endosome to lysosome (GO:0098943)	1/7	0.06761465500987258	0.8498462672792606	0	0	14.357501794687723	38.678112409790685	AP3D1
regulation of mitochondrial fusion (GO:0010635)	1/7	0.06761465500987258	0.8477581929124811	0	0	14.357501794687723	38.678112409790685	VAT1
elastic fiber assembly (GO:0048251)	1/7	0.06761465500987258	0.8456803542043623	0	0	14.357501794687723	38.678112409790685	MYH11
sulfur amino acid biosynthetic process (GO:0000097)	1/7	0.06761465500987258	0.8436126760767233	0	0	14.357501794687723	38.678112409790685	MTHFD1
positive regulation of mRNA binding (GO:1902416)	1/7	0.06761465500987258	0.8415550841838532	0	0	14.357501794687723	38.678112409790685	EIF3D
ribosomal protein import into nucleus (GO:0006610)	1/7	0.06761465500987258	0.8395075049036005	0	0	14.357501794687723	38.678112409790685	KPNB1
negative regulation of transporter activity (GO:0032410)	1/7	0.06761465500987258	0.8374698653285918	0	0	14.357501794687723	38.678112409790685	PPIF
retrograde axonal transport (GO:0008090)	1/7	0.06761465500987258	0.8354420932575782	0	0	14.357501794687723	38.678112409790685	SOD1
pteridine-containing compound biosynthetic process (GO:0042559)	1/7	0.06761465500987258	0.8334241171869078	0	0	14.357501794687723	38.678112409790685	SPR
regulation of NADP metabolic process (GO:1902031)	1/7	0.06761465500987258	0.83141586630212	0	0	14.357501794687723	38.678112409790685	PGAM1
pentose metabolic process (GO:0019321)	1/7	0.06761465500987258	0.8294172704696631	0	0	14.357501794687723	38.678112409790685	RPE
positive regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090267)	1/7	0.06761465500987258	0.8274282602287286	0	0	14.357501794687723	38.678112409790685	TPR
valine metabolic process (GO:0006573)	1/7	0.06761465500987258	0.8254487667832053	0	0	14.357501794687723	38.678112409790685	HIBADH
adenylate cyclase-activating dopamine receptor signaling pathway (GO:0007191)	1/7	0.06761465500987258	0.8234787219937466	0	0	14.357501794687723	38.678112409790685	GNB1
protein import into mitochondrial inner membrane (GO:0045039)	1/7	0.06761465500987258	0.821518058369952	0	0	14.357501794687723	38.678112409790685	TIMM13
tetrahydrofolate interconversion (GO:0035999)	1/7	0.06761465500987258	0.8195667090626599	0	0	14.357501794687723	38.678112409790685	MTHFD1
molybdopterin cofactor biosynthetic process (GO:0032324)	1/7	0.06761465500987258	0.8176246078563503	0	0	14.357501794687723	38.678112409790685	NFS1
xenobiotic catabolic process (GO:0042178)	1/7	0.06761465500987258	0.8156916891616545	0	0	14.357501794687723	38.678112409790685	CRYZ
molybdopterin cofactor metabolic process (GO:0043545)	1/7	0.06761465500987258	0.8137678880079713	0	0	14.357501794687723	38.678112409790685	NFS1
AMP metabolic process (GO:0046033)	1/7	0.06761465500987258	0.8118531400361878	0	0	14.357501794687723	38.678112409790685	ADSL
tRNA 3'-end processing (GO:0042780)	1/7	0.06761465500987258	0.8099473814915019	0	0	14.357501794687723	38.678112409790685	SSB
activation of MAPKKK activity (GO:0000185)	1/7	0.06761465500987258	0.8080505492163462	0	0	14.357501794687723	38.678112409790685	MAP4K1
box C/D snoRNP assembly (GO:0000492)	1/7	0.06761465500987258	0.8061625806434108	0	0	14.357501794687723	38.678112409790685	RUVBL1
positive regulation of type I interferon-mediated signaling pathway (GO:0060340)	1/7	0.06761465500987258	0.8042834137887641	0	0	14.357501794687723	38.678112409790685	MAVS
fructose 1,6-bisphosphate metabolic process (GO:0030388)	1/7	0.06761465500987258	0.8024129872450694	0	0	14.357501794687723	38.678112409790685	ALDOA
response to increased oxygen levels (GO:0036296)	1/7	0.06761465500987258	0.8005512401748952	0	0	14.357501794687723	38.678112409790685	ATP6V1A
L-cysteine metabolic process (GO:0046439)	1/7	0.06761465500987258	0.7986981123041199	0	0	14.357501794687723	38.678112409790685	AHCYL1
positive regulation of phospholipid biosynthetic process (GO:0071073)	1/7	0.06761465500987258	0.7968535439154268	0	0	14.357501794687723	38.678112409790685	FABP3
malate metabolic process (GO:0006108)	1/7	0.06761465500987258	0.795017475841889	0	0	14.357501794687723	38.678112409790685	MDH2
regulation of relaxation of muscle (GO:1901077)	1/7	0.06761465500987258	0.7931898494606433	0	0	14.357501794687723	38.678112409790685	SRI
long-chain fatty acid import (GO:0044539)	1/7	0.06761465500987258	0.7913706066866509	0	0	14.357501794687723	38.678112409790685	FABP3
positive regulation of protein localization to plasma membrane (GO:1903078)	2/43	0.06819236840130875	0.7963058488601341	0	0	4.674535468037863	12.553103286984168	KIF5B;SPTBN1
substantia nigra development (GO:0021762)	2/43	0.06819236840130875	0.7944877989768917	0	0	4.674535468037863	12.553103286984168	BASP1;CKB
nucleobase-containing compound catabolic process (GO:0034655)	2/43	0.06819236840130875	0.7926780317810446	0	0	4.674535468037863	12.553103286984168	PABPC4;SND1
response to unfolded protein (GO:0006986)	2/43	0.06819236840130875	0.7908764907997241	0	0	4.674535468037863	12.553103286984168	HSP90AB1;HSPE1
response to hydrogen peroxide (GO:0042542)	2/43	0.06819236840130875	0.7890831200722871	0	0	4.674535468037863	12.553103286984168	PPIF;SOD1
viral process (GO:0016032)	5/220	0.06926676236526735	0.7997020098415369	0	0	2.284148012791229	6.098195768363035	NUP93;PDCD6IP;SSB;TPR;EIF3D
protein localization to nucleus (GO:0034504)	3/96	0.07088401073499069	0.8165262004078048	0	0	3.1407035175879394	8.312532630102286	NUP93;NUTF2;KPNB1
epithelial cell differentiation (GO:0030855)	3/96	0.07088401073499069	0.8146871774339134	0	0	3.1407035175879394	8.312532630102286	BASP1;AKR1C2;TAGLN2
negative regulation of type I interferon production (GO:0032480)	2/44	0.07098609922578263	0.8140271108970084	0	0	4.568296025582458	12.084381939980231	PPM1B;MAVS
microtubule cytoskeleton organization involved in mitosis (GO:1902850)	2/44	0.07098609922578263	0.8122019380026205	0	0	4.568296025582458	12.084381939980231	STMN1;KPNB1
regulation of dendrite morphogenesis (GO:0048814)	2/44	0.07098609922578263	0.8103849314299078	0	0	4.568296025582458	12.084381939980231	CFL1;HECW1
positive regulation of viral process (GO:0048524)	2/44	0.07098609922578263	0.8085760364936803	0	0	4.568296025582458	12.084381939980231	CFL1;POLR2E
positive regulation of cellular biosynthetic process (GO:0031328)	4/159	0.07462481924476487	0.8481301839778066	0	0	2.5283650959198507	6.561820750173533	FABP3;HSP90AB1;EIF4A3;EIF3D
transcription initiation from RNA polymerase II promoter (GO:0006367)	4/160	0.07597227934624645	0.8615256477864347	0	0	2.512562814070352	6.475846107225454	TRIM28;CBFB;POLR2E;AKR1B1
nucleocytoplasmic transport (GO:0006913)	2/46	0.07668281267544108	0.8676549735759996	0	0	4.369674459252785	11.221663451106371	EIF5A;NUTF2
regulation of fibroblast proliferation (GO:0048145)	2/46	0.07668281267544108	0.8657353829264952	0	0	4.369674459252785	11.221663451106371	GSTP1;MIF
protein methylation (GO:0006479)	2/46	0.07668281267544108	0.8638242672908959	0	0	4.369674459252785	11.221663451106371	PCMT1;ETFB
positive regulation of protein localization to cell periphery (GO:1904377)	2/46	0.07668281267544108	0.8619215706669071	0	0	4.369674459252785	11.221663451106371	KIF5B;SPTBN1
positive regulation of ion transport (GO:0043270)	2/46	0.07668281267544108	0.8600272375445622	0	0	4.369674459252785	11.221663451106371	AHCYL1;KIF5B
regulation of stress-activated protein kinase signaling cascade (GO:0070302)	1/8	0.07689511918370205	0.8605170903386657	0	0	12.562814070351758	32.22754867007024	GSTP1
phospholipid homeostasis (GO:0055091)	1/8	0.07689511918370205	0.8586341207755614	0	0	12.562814070351758	32.22754867007024	FABP3
alpha-amino acid biosynthetic process (GO:1901607)	1/8	0.07689511918370205	0.8567593737869685	0	0	12.562814070351758	32.22754867007024	MTHFD1
cellular response to prostaglandin E stimulus (GO:0071380)	1/8	0.07689511918370205	0.8548927956305699	0	0	12.562814070351758	32.22754867007024	GNB1
ketone body biosynthetic process (GO:0046951)	1/8	0.07689511918370205	0.853034333031373	0	0	12.562814070351758	32.22754867007024	ACAT1
myelin maintenance (GO:0043217)	1/8	0.07689511918370205	0.8511839331766412	0	0	12.562814070351758	32.22754867007024	SOD1
cellular response to angiotensin (GO:1904385)	1/8	0.07689511918370205	0.8493415437108909	0	0	12.562814070351758	32.22754867007024	AHCYL1
negative regulation of protein homooligomerization (GO:0032463)	1/8	0.07689511918370205	0.8475071127309537	0	0	12.562814070351758	32.22754867007024	CRYAB
negative regulation of interleukin-1 production (GO:0032692)	1/8	0.07689511918370205	0.8456805887811025	0	0	12.562814070351758	32.22754867007024	GSTP1
cellular biogenic amine catabolic process (GO:0042402)	1/8	0.07689511918370205	0.84386192084824	0	0	12.562814070351758	32.22754867007024	ALDH7A1
glomerular visceral epithelial cell development (GO:0072015)	1/8	0.07689511918370205	0.8420510583571493	0	0	12.562814070351758	32.22754867007024	NUP93
establishment of integrated proviral latency (GO:0075713)	1/8	0.07689511918370205	0.8402479511658064	0	0	12.562814070351758	32.22754867007024	BANF1
rRNA pseudouridine synthesis (GO:0031118)	1/8	0.07689511918370205	0.8384525495607512	0	0	12.562814070351758	32.22754867007024	NOP10
cytoskeletal anchoring at nuclear membrane (GO:0090286)	1/8	0.07689511918370205	0.8366648042525193	0	0	12.562814070351758	32.22754867007024	SYNE2
glomerular epithelial cell development (GO:0072310)	1/8	0.07689511918370205	0.834884666371131	0	0	12.562814070351758	32.22754867007024	NUP93
regulation of protein deacetylation (GO:0090311)	1/8	0.07689511918370205	0.8331120874616381	0	0	12.562814070351758	32.22754867007024	CCAR2
actin filament network formation (GO:0051639)	1/8	0.07689511918370205	0.8313470194797279	0	0	12.562814070351758	32.22754867007024	PLS3
positive regulation of RNA polymerase II transcriptional preinitiation complex assembly (GO:0045899)	1/8	0.07689511918370205	0.8295894147873818	0	0	12.562814070351758	32.22754867007024	PSMC6
regulation of muscle organ development (GO:0048634)	1/8	0.07689511918370205	0.8278392261485898	0	0	12.562814070351758	32.22754867007024	MTPN
establishment of Golgi localization (GO:0051683)	1/8	0.07689511918370205	0.8260964067251191	0	0	12.562814070351758	32.22754867007024	COPG1
cellular response to UV-B (GO:0071493)	1/8	0.07689511918370205	0.8243609100723353	0	0	12.562814070351758	32.22754867007024	CRIP1
positive regulation of early endosome to late endosome transport (GO:2000643)	1/8	0.07689511918370205	0.8226326901350767	0	0	12.562814070351758	32.22754867007024	RAB21
regulation of amyloid fibril formation (GO:1905906)	1/8	0.07689511918370205	0.8209117012435807	0	0	12.562814070351758	32.22754867007024	CRYAB
positive regulation of chromatin silencing (GO:0031937)	1/8	0.07689511918370205	0.8191978981094605	0	0	12.562814070351758	32.22754867007024	TRIM28
positive regulation of TORC1 signaling (GO:1904263)	1/8	0.07689511918370205	0.8174912358217324	0	0	12.562814070351758	32.22754867007024	LARS
positive regulation of spindle checkpoint (GO:0090232)	1/8	0.07689511918370205	0.8157916698428931	0	0	12.562814070351758	32.22754867007024	TPR
estrogen biosynthetic process (GO:0006703)	1/8	0.07689511918370205	0.8140991560050448	0	0	12.562814070351758	32.22754867007024	AKR1B15
