Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
phosphoric diester hydrolase activity (GO:0008081)	9/33	0.0348590424699718	0.12048876241122385	0	0	1.9349221193846948	6.494455236492256	SMPD1;APEX1;PLCG2;ENPP1;APEX2;PLCG1;PLD1;PLCB1;PLD2
ion channel inhibitor activity (GO:0008200)	9/33	0.0348590424699718	0.12012801761358545	0	0	1.9349221193846948	6.494455236492256	RSC1A1;RASA1;STX7;FKBP1B;WNK3;ITPR1;RACK1;PCSK9;TNNI3
endopeptidase inhibitor activity (GO:0004866)	23/111	0.03524011704098721	0.12107873049007843	0	0	1.470075964577561	4.918242275122348	CAST;SERPINB12;AHSG;PZP;SERPINB9;TFPI;RENBP;SERPINB8;CST6;KNG1;SERPINB5;AGT;CST1;PTTG1;COL4A3;BIRC5;SPOCK1;BIRC6;TIMP1;BIRC7;HRG;GAPDH;TIMP4
ribonuclease activity (GO:0004540)	12/49	0.03631395281636422	0.12439690384415245	0	0	1.73748108679442	5.760711040605917	ERN1;PIWIL1;RNASEL;POP1;LACTB2;ELAC2;AGO2;ANG;SMG7;RNASE1;SMG5;DIS3L2
insulin-like growth factor binding (GO:0005520)	5/14	0.03682520792744711	0.12577392974626594	0	0	2.533826584908529	8.365612603970161	INSR;INSRR;ITGAV;ITGA6;IGF1R
ribosomal small subunit binding (GO:0043024)	5/14	0.03682520792744711	0.12540181752808174	0	0	2.533826584908529	8.365612603970161	PTCD3;NPM1;DDX3X;EIF4B;NME1
titin binding (GO:0031432)	5/14	0.03682520792744711	0.1250319006622172	0	0	2.533826584908529	8.365612603970161	MYBPC3;MYBPC1;CAPN3;TCAP;ANKRD2
LRR domain binding (GO:0030275)	5/14	0.03682520792744711	0.12466415977791655	0	0	2.533826584908529	8.365612603970161	DDIT3;DAPK3;PAWR;AATF;ATF4
protein kinase activator activity (GO:0030295)	13/55	0.03928614206398689	0.13260513054442497	0	0	1.6769325034667355	5.428035053032709	CDKN1A;MAP2K1;DDX3X;DUSP19;IGF2;STK4;STK3;STK11;GRM5;GPRC5B;MADD;ERCC6;PAK2
endopeptidase activity (GO:0004175)	62/354	0.039754482707789494	0.13379359531188803	0	0	1.242577104915595	4.007351760480481	FCN1;USP37;PREP;PCSK9;APEH;PCSK5;CASP9;UCHL1;CASP7;CASP8;CAPNS1;CASP10;CASP6;CASP3;CASP2;CTSG;CAPN1;PRSS2;USP8;USP7;CELA2B;MMP7;MMP1;MMP2;USP2;MMP3;MMP9;SENP3;MMP10;BACE1;ACE2;ADAM17;PSMA1;PSMA2;UQCRC1;ADAM9;ATG4D;C1QB;COLEC10;USP10;USP11;USP12;KLK5;KLK9;KLK7;MALT1;C3;PSMB6;NCSTN;PSMB4;PRSS50;IGKC;PSMB3;ST14;USP9X;NRDC;ERAP1;GZMB;GZMH;GZMM;FAP;LGMN
7SK snRNA binding (GO:0097322)	3/6	0.040143185773913244	0.13470789162033278	0	0	3.5473572188719404	11.405826790345689	CDK9;HEXIM1;DDX21
NEDD8 transferase activity (GO:0019788)	3/6	0.040143185773913244	0.13431629891213415	0	0	3.5473572188719404	11.405826790345689	MDM2;RNF7;RBX1
apolipoprotein receptor binding (GO:0034190)	3/6	0.040143185773913244	0.13392697630659173	0	0	3.5473572188719404	11.405826790345689	CDC42;NR1H2;PCSK9
JUN kinase binding (GO:0008432)	3/6	0.040143185773913244	0.13353990412073452	0	0	3.5473572188719404	11.405826790345689	GSTP1;MAPK8IP3;PTK2
neurotrophin TRKA receptor binding (GO:0005168)	3/6	0.040143185773913244	0.13315506289848456	0	0	3.5473572188719404	11.405826790345689	FRS2;GRB2;PLCG1
clathrin heavy chain binding (GO:0032050)	3/6	0.040143185773913244	0.13277243340739697	0	0	3.5473572188719404	11.405826790345689	CLTB;CLTA;LDLR
phosphatidylethanolamine binding (GO:0008429)	3/6	0.040143185773913244	0.132391996635456	0	0	3.5473572188719404	11.405826790345689	MAP1LC3A;NF1;PEBP1
CD4 receptor binding (GO:0042609)	3/6	0.040143185773913244	0.1320137337879261	0	0	3.5473572188719404	11.405826790345689	PLSCR1;LCK;IL16
5'-3' exodeoxyribonuclease activity (GO:0035312)	3/6	0.040143185773913244	0.13163762628425682	0	0	3.5473572188719404	11.405826790345689	DCLRE1A;EXO1;APTX
DNA insertion or deletion binding (GO:0032135)	3/6	0.040143185773913244	0.13126365575504018	0	0	3.5473572188719404	11.405826790345689	MSH6;MSH2;XPC
phospholipase activator activity (GO:0016004)	3/6	0.040143185773913244	0.13089180403902023	0	0	3.5473572188719404	11.405826790345689	PDPK1;CCL5;CCL3
BMP receptor activity (GO:0098821)	3/6	0.040143185773913244	0.13052205318015295	0	0	3.5473572188719404	11.405826790345689	ACVRL1;BMPR2;BMPR1A
LBD domain binding (GO:0050693)	3/6	0.040143185773913244	0.13015438542471588	0	0	3.5473572188719404	11.405826790345689	MBD4;RXRA;CITED1
purine nucleobase transmembrane transporter activity (GO:0005345)	3/6	0.040143185773913244	0.12978878321846668	0	0	3.5473572188719404	11.405826790345689	SLC25A5;SLC25A4;SLC25A6
Lys48-specific deubiquitinase activity (GO:1990380)	4/10	0.04081491095327523	0.13159093139277253	0	0	2.837885775097553	9.0775673637371	ATXN3;USP7;USP9X;YOD1
adenylate cyclase binding (GO:0008179)	4/10	0.04081491095327523	0.1312233589587145	0	0	2.837885775097553	9.0775673637371	CAP1;AKAP12;AKAP5;ADCY5
exodeoxyribonuclease activity, producing 5'-phosphomonoesters (GO:0016895)	4/10	0.04081491095327523	0.13085783428194928	0	0	2.837885775097553	9.0775673637371	DCLRE1A;FEN1;EXO1;APEX1
cyclic-nucleotide phosphodiesterase activity (GO:0004112)	4/10	0.04081491095327523	0.13049434029783274	0	0	2.837885775097553	9.0775673637371	PDE10A;CNP;PDE5A;PDE8A
Tat protein binding (GO:0030957)	4/10	0.04081491095327523	0.13013286013080275	0	0	2.837885775097553	9.0775673637371	DNAJA1;NPM1;SMARCB1;TRIM32
mitogen-activated protein kinase kinase kinase binding (GO:0031435)	4/10	0.04081491095327523	0.1297733770917674	0	0	2.837885775097553	9.0775673637371	DUSP19;DAB2IP;PPEF2;SASH1
ADP transmembrane transporter activity (GO:0015217)	4/10	0.04081491095327523	0.1294158746755366	0	0	2.837885775097553	9.0775673637371	SLC25A41;SLC25A5;SLC25A4;SLC25A6
store-operated calcium channel activity (GO:0015279)	4/10	0.04081491095327523	0.12906033655829613	0	0	2.837885775097553	9.0775673637371	TRPC5;TRPC3;TRPC4;TRPC1
RNA polymerase binding (GO:0070063)	6/19	0.04117861605722563	0.12985366323799097	0	0	2.2404361382349096	7.146624264159563	ZFP36;DHX9;YTHDC2;TAF10;BRCA1;ANP32B
endoribonuclease activity, producing 5'-phosphomonoesters (GO:0016891)	7/24	0.04272980571259188	0.13437706659888868	0	0	2.069291711008632	6.524184117709869	FEN1;POP1;EXO1;ELAC2;APEX1;AGO2;DROSHA
phosphatidylinositol phospholipase C activity (GO:0004435)	7/24	0.04272980571259188	0.1340109165536601	0	0	2.069291711008632	6.524184117709869	CHRM3;CASR;CCL5;CHRM5;PLCG2;PLCG1;PLCB1
miRNA binding (GO:0035198)	7/24	0.04272980571259188	0.1336467564543295	0	0	2.069291711008632	6.524184117709869	AGO1;HNRNPA2B1;AGO2;DDX21;MATR3;ZNF346;HNRNPA1
methyltransferase activity (GO:0008168)	15/67	0.043788276005030075	0.13658619425959245	0	0	1.5883689039725108	4.969036074846187	PRMT5;DNMT1;ARMT1;NSUN4;PRMT1;MGMT;NSUN2;PRMT3;MEPCE;EHMT1;RRP8;CARM1;DNMT3B;FAM98A;LCMT1
adrenergic receptor binding (GO:0031690)	5/15	0.049002296211162574	0.15243687280823817	0	0	2.3649048125812935	7.132288330417823	UCHL1;GRK2;DLG4;C1QBP;ADRA2A
ubiquitin-like protein conjugating enzyme binding (GO:0044390)	9/35	0.049336646795077724	0.15306328965265353	0	0	1.8243551411341408	5.489645402602433	RNF144B;RNF125;RNF138;RNF19A;TOLLIP;RPS3;ARIH2;FOXL2;PARK7
deoxyribonuclease activity (GO:0004536)	8/30	0.051252851675366765	0.15858073193104072	0	0	1.891923850065035	5.620875525723869	MBD4;MRE11;RAD51;APEX1;XRCC3;RPS3;DNASE1L2;NME1
glutamate receptor activity (GO:0008066)	6/20	0.05203451011469488	0.160567617002718	0	0	2.1284143313231643	6.291269509339151	GRIA1;GRIA2;GRM5;GRM7;GRM1;GRIA4
oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)	7/25	0.052373160849279954	0.1611805030415006	0	0	1.986520042568287	5.858964771859955	ALDH4A1;ALDH5A1;ALDH1B1;ALDH2;ALDH16A1;ALDH1L2;ALDH7A1
phosphotransferase activity, phosphate group as acceptor (GO:0016776)	10/41	0.05460726498902774	0.16760789867298911	0	0	1.7304181555472882	5.031343663945287	RAD50;DLG4;AK2;NME2;NME4;SCRIB;NME5;CARD11;IP6K2;NME1
calcium ion binding (GO:0005509)	50/284	0.055061607927633545	0.1685529540550697	0	0	1.2490694432647678	3.621430255090237	RET;PDCD6;ATP2A2;RPH3A;PPP3CA;CALB1;NCS1;ENPP1;CAPN3;CAPN1;PRSS2;TPD52;CASR;S100A2;TPM4;PLA2G4B;SYTL1;PLSCR1;PLSCR3;STIM1;TNNT2;RGN;PADI4;FKBP9;DNASE1L2;S100A8;NOTCH4;HPCA;LTBP4;ITPR1;ITPR3;SRI;NOL3;THBS1;HSP90B1;RASGRP3;PPP3R1;PCDHA4;SPOCK1;PCDHA7;SNCA;GSN;HSPA5;BRAF;S100B;TUBB4A;MEX3B;SELL;TPT1;FBN1
U6 snRNA binding (GO:0017070)	4/11	0.05715701189437187	0.1745032379056287	0	0	2.5798961591795933	7.3835420773389915	EIF5A;LSM7;SART3;PRPF8
dynactin binding (GO:0034452)	4/11	0.05715701189437187	0.17404158912810058	0	0	2.5798961591795933	7.3835420773389915	GSK3B;MAPT;PAFAH1B1;SNX6
intermediate filament binding (GO:0019215)	4/11	0.05715701189437187	0.1735823764918787	0	0	2.5798961591795933	7.3835420773389915	PKP2;EPPK1;VIM;SIRT1
exonuclease activity (GO:0004527)	9/36	0.057869033186756735	0.17528225578409737	0	0	1.7736786094359702	5.054226445859725	ISG20;FEN1;WRN;RAD50;MRE11;EXO1;APEX1;ENPP1;APEX2
DEAD/H-box RNA helicase binding (GO:0017151)	3/7	0.06300974944237285	0.19035228768548856	0	0	3.0405919018902345	8.405612359529982	SMAD1;SMAD3;DROSHA
small ribosomal subunit rRNA binding (GO:0070181)	3/7	0.06300974944237285	0.18985398326746372	0	0	3.0405919018902345	8.405612359529982	RPS14;RPS3;RPS13
omega peptidase activity (GO:0008242)	3/7	0.06300974944237285	0.18935828096128238	0	0	3.0405919018902345	8.405612359529982	BACE1;UCHL1;APEH
G-quadruplex DNA binding (GO:0051880)	3/7	0.06300974944237285	0.18886516043794568	0	0	3.0405919018902345	8.405612359529982	BLM;WRN;RAD50
cAMP-dependent protein kinase regulator activity (GO:0008603)	3/7	0.06300974944237285	0.18837460157966532	0	0	3.0405919018902345	8.405612359529982	PRKAR2B;PRKAR2A;PRKAG1
cAMP response element binding (GO:0035497)	3/7	0.06300974944237285	0.18788658447712733	0	0	3.0405919018902345	8.405612359529982	JUN;HMGA2;E4F1
inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity (GO:0052659)	3/7	0.06300974944237285	0.18740108942679884	0	0	3.0405919018902345	8.405612359529982	INPP5D;ITPK1;INPPL1
phosphofructokinase activity (GO:0008443)	3/7	0.06300974944237285	0.18691809692827616	0	0	3.0405919018902345	8.405612359529982	PFKL;PFKM;PFKP
U1 snRNA binding (GO:0030619)	3/7	0.06300974944237285	0.1864375876816739	0	0	3.0405919018902345	8.405612359529982	ISG20;SNRNP70;PRPF8
poly(G) binding (GO:0034046)	3/7	0.06300974944237285	0.18595954258505423	0	0	3.0405919018902345	8.405612359529982	DAZAP1;MCRS1;HNRNPU
myosin heavy chain binding (GO:0032036)	3/7	0.06300974944237285	0.1854839427318955	0	0	3.0405919018902345	8.405612359529982	MYBPC3;MYL3;NKD2
protein binding involved in heterotypic cell-cell adhesion (GO:0086080)	3/7	0.06300974944237285	0.18501076940859987	0	0	3.0405919018902345	8.405612359529982	DSP;JUP;PKP2
NMDA glutamate receptor activity (GO:0004972)	3/7	0.06300974944237285	0.18454000409203855	0	0	3.0405919018902345	8.405612359529982	GRIN2A;PTK2B;GRIN2B
N6-methyladenosine-containing RNA binding (GO:1990247)	3/7	0.06300974944237285	0.1840716284471349	0	0	3.0405919018902345	8.405612359529982	YTHDC2;HNRNPA2B1;HNRNPC
annealing helicase activity (GO:0036310)	3/7	0.06300974944237285	0.1836056243244839	0	0	3.0405919018902345	8.405612359529982	RECQL4;SMARCAL1;BLM
retinoic acid receptor binding (GO:0042974)	5/16	0.06326933044527028	0.1838964629861265	0	0	2.217098261794963	6.119977337661014	MBD4;SNW1;VDR;NCOA6;HMGA1
MHC class II protein complex binding (GO:0023026)	5/16	0.06326933044527028	0.18343324771412114	0	0	2.217098261794963	6.119977337661014	YWHAE;HSPA8;HSP90AA1;HSP90AB1;ATP1B1
anion:anion antiporter activity (GO:0015301)	6/21	0.06447116143763515	0.18644800707215595	0	0	2.027061267926823	5.557264003765656	SLC7A11;SLC25A5;SLC25A4;SLC25A11;SLC22A9;SLC25A6
calcium-dependent cysteine-type endopeptidase activity (GO:0004198)	6/21	0.06447116143763515	0.18598071883387984	0	0	2.027061267926823	5.557264003765656	CAPNS1;PDCD6;CAPN2;CAPN3;SRI;CAPN1
scavenger receptor activity (GO:0005044)	6/21	0.06447116143763515	0.18551576703679515	0	0	2.027061267926823	5.557264003765656	SCARB2;COLEC12;CD163;SCARA3;DMBT1;ACKR3
Rho guanyl-nucleotide exchange factor activity (GO:0005089)	13/59	0.06450367348292642	0.18514645431134244	0	0	1.5632421642486518	4.284898521115282	VAV3;PLEKHG5;ARHGEF17;VAV2;AKAP13;TIAM1;FGD4;SPATA13;ARHGEF1;ARHGEF2;ARHGEF7;SOS1;NGEF
phospholipid transporter activity (GO:0005548)	11/48	0.06691391744693898	0.1915868631378775	0	0	1.6258720586496394	4.396924337659852	ABCA1;CETP;PRELID1;ABCC1;PLSCR1;OSBPL5;PLSCR3;PITPNB;TRIAP1;PITPNC1;OSBPL10
1-phosphatidylinositol-3-kinase activity (GO:0016303)	10/43	0.07213999433603385	0.20603755206147634	0	0	1.6499335901729957	4.337917424157138	FGF8;GAB1;PTPN11;FRS2;ATM;GRB2;PIK3CB;FGFR3;FGFR2;FGF10
phospholipase C activity (GO:0004629)	7/27	0.0754533004178386	0.21496719995280256	0	0	1.8393704097854506	4.753377073899945	CHRM3;CASR;CCL5;CHRM5;PLCG2;PLCG1;PLCB1
SUMO binding (GO:0032183)	4/12	0.0764629639461877	0.21730585556064705	0	0	2.3649048125812935	6.08004915880687	CASP8AP2;TDG;NR3C1;PML
protein tyrosine kinase activator activity (GO:0030296)	4/12	0.0764629639461877	0.21677061946320703	0	0	2.3649048125812935	6.08004915880687	GRM5;CCL5;ERCC6;PAK2
potassium ion binding (GO:0030955)	4/12	0.0764629639461877	0.21623801351857996	0	0	2.3649048125812935	6.08004915880687	HDAC4;PDXK;ATP1A1;ATP1B1
metalloendopeptidase inhibitor activity (GO:0008191)	4/12	0.0764629639461877	0.215708018387407	0	0	2.3649048125812935	6.08004915880687	COL4A3;SPOCK1;TIMP1;TIMP4
tRNA binding (GO:0000049)	9/38	0.07762874076557628	0.21846132181217187	0	0	1.6803271036761822	4.294609500766523	EEF1A1;SSB;MRPS27;TRMT10C;TERT;XPOT;NSUN2;NAT10;AARS
3'-5' exonuclease activity (GO:0008408)	9/38	0.07762874076557628	0.21792848931994707	0	0	1.6803271036761822	4.294609500766523	EXOSC7;TOE1;ISG20;PAN2;WRN;RAD50;MRE11;APEX1;DIS3L2
actinin binding (GO:0042805)	6/22	0.07849601393395976	0.21982703658877784	0	0	1.9349221193846948	4.923810700237396	C10ORF90;DAG1;RARA;CACNA1C;RELA;NFKB1
N-acetyltransferase activity (GO:0008080)	6/22	0.07849601393395976	0.21929347582035846	0	0	1.9349221193846948	4.923810700237396	KAT2B;CREBBP;NAT1;NAT10;EP300;SAT1
Notch binding (GO:0005112)	5/17	0.07961341150676407	0.2218766020442747	0	0	2.0866807169834947	5.2804972853497	NCOR2;ADAM17;SNW1;CUL3;HIF1AN
metalloaminopeptidase activity (GO:0070006)	5/17	0.07961341150676407	0.2213406682229117	0	0	2.0866807169834947	5.2804972853497	ENPEP;DNPEP;ERAP1;MMP17;LTA4H
transforming growth factor beta receptor binding (GO:0005160)	10/44	0.08209225181520313	0.22768236587782845	0	0	1.6124350994872456	4.0309452770879854	SMAD2;TGFBR3;FKBP1A;BMP2;TGFB1;SMAD3;TGFBR1;SMAD7;TGFBR2;ENG
bile acid binding (GO:0032052)	3/8	0.09051392107335435	0.25043635373901646	0	0	2.6605179141539557	6.391233458915376	VDR;NR1H4;AKR1C2
sequence-specific mRNA binding (GO:1990825)	3/8	0.09051392107335435	0.24983578694347927	0	0	2.6605179141539557	6.391233458915376	DHFR;SSB;DHX9
tau protein binding (GO:0048156)	3/8	0.09051392107335435	0.24923809367327956	0	0	2.6605179141539557	6.391233458915376	DYRK1A;S100B;SNCA
neurotrophin TRK receptor binding (GO:0005167)	3/8	0.09051392107335435	0.24864325335425025	0	0	2.6605179141539557	6.391233458915376	FRS2;GRB2;PLCG1
RNA polymerase I regulatory region sequence-specific DNA binding (GO:0001163)	3/8	0.09051392107335435	0.24805124560816869	0	0	2.6605179141539557	6.391233458915376	SMARCB1;TAF1B;TAF1C
mismatch repair complex binding (GO:0032404)	3/8	0.09051392107335435	0.24746205025042958	0	0	2.6605179141539557	6.391233458915376	MSH6;MSH2;ATR
phosphatidylcholine transporter activity (GO:0008525)	3/8	0.09051392107335435	0.24687564728775083	0	0	2.6605179141539557	6.391233458915376	ABCA1;ABCB1;PITPNB
sulfurtransferase activity (GO:0016783)	3/8	0.09051392107335435	0.24629201691591218	0	0	2.6605179141539557	6.391233458915376	CTU2;NFS1;MOCS3
protein-arginine omega-N asymmetric methyltransferase activity (GO:0035242)	3/8	0.09051392107335435	0.2457111395175256	0	0	2.6605179141539557	6.391233458915376	PRMT1;CARM1;PRMT3
RNA polymerase I CORE element sequence-specific DNA binding (GO:0001164)	3/8	0.09051392107335435	0.2451329956598373	0	0	2.6605179141539557	6.391233458915376	SMARCB1;TAF1B;TAF1C
enoyl-CoA hydratase activity (GO:0004300)	3/8	0.09051392107335435	0.24455756609256069	0	0	2.6605179141539557	6.391233458915376	HADHB;HADHA;EHHADH
transferrin receptor binding (GO:1990459)	3/8	0.09051392107335435	0.2439848317457397	0	0	2.6605179141539557	6.391233458915376	SNX4;SNX1;SNX2
hydro-lyase activity (GO:0016836)	10/45	0.09284256197256345	0.24967707670659003	0	0	1.576603208387529	3.7473494972816592	HADHB;HADHA;FH;HACD1;EHHADH;HSD17B4;PARK7;ENO2;HACD3;ENO3
lipoprotein particle binding (GO:0071813)	6/23	0.09409024642151083	0.25244259587682744	0	0	1.850795070715795	4.374355794936242	COLEC12;PCSK9;MAPT;THBS1;LDLR;APOL2
phosphatidylinositol kinase activity (GO:0052742)	11/51	0.09560558153615815	0.25591168453050706	0	0	1.530232525787896	3.592257696715709	FGF8;GAB1;PIP5K1A;FRS2;PTPN11;ATM;GRB2;PIK3CB;FGFR3;FGFR2;FGF10
GDP binding (GO:0019003)	11/51	0.09560558153615815	0.2553179219213875	0	0	1.530232525787896	3.592257696715709	RAB2A;RAB21;RAP1B;DYNC1LI1;RAB4A;RAB5C;RAB14;ARL3;RAB9A;RAB27B;HRAS
hyaluronic acid binding (GO:0005540)	5/18	0.09797670377090915	0.2610444121303621	0	0	1.9707540104844115	4.578111909648843	ACAN;BCAN;C1QBP;HAPLN1;CD44
protein kinase A regulatory subunit binding (GO:0034237)	5/18	0.09797670377090915	0.2604415381993451	0	0	1.9707540104844115	4.578111909648843	ARFGEF2;AKAP8;AKAP5;EZR;AKAP1
lysine-acetylated histone binding (GO:0070577)	5/18	0.09797670377090915	0.2598414424892084	0	0	1.9707540104844115	4.578111909648843	KMT2A;CARM1;TRIM24;MLLT3;BRD7
acetylation-dependent protein binding (GO:0140033)	5/18	0.09797670377090915	0.2592441058398079	0	0	1.9707540104844115	4.578111909648843	KMT2A;CARM1;TRIM24;MLLT3;BRD7
microfilament motor activity (GO:0000146)	5/18	0.09797670377090915	0.2586495092667808	0	0	1.9707540104844115	4.578111909648843	MYO1E;MYH3;MYO6;MYH8;MYH10
histone demethylase activity (H3-K9 specific) (GO:0032454)	4/13	0.09857898406481932	0.25964396031717857	0	0	2.1829890577673483	5.057761199444761	KDM4A;KDM1A;KDM4D;HR
GTPase inhibitor activity (GO:0005095)	4/13	0.09857898406481932	0.25905116588723065	0	0	2.1829890577673483	5.057761199444761	GPS1;TNK2;GPS2;IQGAP2
RNA stem-loop binding (GO:0035613)	4/13	0.09857898406481932	0.25846107211527797	0	0	2.1829890577673483	5.057761199444761	DDX3X;DHX9;EPRS;MYH10
small GTPase binding (GO:0031267)	13/63	0.09861610760107095	0.2579707723837106	0	0	1.4639886935027056	3.3913600656636813	ABCA1;GIT2;APLP2;MAPKAP1;AGAP2;WAS;TSC2;ADAP1;ARFGAP1;FGD4;FLNA;PAK2;GIT1
alpha-actinin binding (GO:0051393)	7/29	0.10361707572853794	0.2704382180579301	0	0	1.7125172780761093	3.8823676710325232	C10ORF90;MYBPC3;MYBPC1;DAG1;RARA;CACNA1C;OBSL1
ubiquitin conjugating enzyme binding (GO:0031624)	7/29	0.10361707572853794	0.2698263668858533	0	0	1.7125172780761093	3.8823676710325232	RNF144B;RNF125;RNF138;RNF19A;TOLLIP;ARIH2;FOXL2
phosphatidylinositol-3,4-bisphosphate binding (GO:0043325)	6/24	0.11121040146901166	0.2889462123946556	0	0	1.7736786094359702	3.8955859580519774	HIP1;NCF1;MAPKAP1;AKT1;GAB2;COMMD1
MHC protein complex binding (GO:0023023)	5/19	0.11826174496849419	0.306574928961119	0	0	1.867030115195758	3.985838452122852	YWHAE;HSPA8;HSP90AA1;HSP90AB1;ATP1B1
spectrin binding (GO:0030507)	5/19	0.11826174496849419	0.30588599653648724	0	0	1.867030115195758	3.985838452122852	DCTN2;ANK3;ADD1;DYNC1I1;ADD2
metalloendopeptidase activity (GO:0004222)	13/65	0.11912375727905399	0.30742476374033884	0	0	1.4189428875487764	3.018932031411541	MMP7;MMP1;MMP2;MMP3;NRDC;MMP9;MMP10;KLK7;ADAM17;FAP;UQCRC1;ADAM9;PRSS2
NADP binding (GO:0050661)	7/30	0.1195540197380678	0.3078449143590963	0	0	1.6554333688069056	3.5161188913688886	DHFR;G6PD;TP53I3;SPR;CAT;NOX1;CRYZ
Ras GTPase binding (GO:0017016)	32/184	0.11972619851547218	0.307600121632385	0	0	1.2338633804771968	2.6189340311658413	RABGAP1;MAPKAP1;LRRK2;RHOBTB3;IQGAP2;RIMS2;RABGEF1;AKAP13;PARD6B;RAB11FIP1;PARD6A;RUSC2;RCC1;FLNA;RAB11FIP2;DNM1L;TBC1D15;RANBP2;NGFR;DAPK3;RANBP9;NUTF2;MYRIP;EHD1;TBC1D1;SIKE1;MYO1C;TBC1D4;XPOT;BIRC5;ARHGEF2;OPTN
double-stranded telomeric DNA binding (GO:0003691)	3/9	0.12202064758493228	0.3127968048335346	0	0	2.3649048125812935	4.974731006430961	PURA;RAD50;APEX1
phosphate ion binding (GO:0042301)	3/9	0.12202064758493228	0.3121017008227934	0	0	2.3649048125812935	4.974731006430961	RPH3A;PNP;RELA
retinoid X receptor binding (GO:0046965)	3/9	0.12202064758493228	0.3114096793132085	0	0	2.3649048125812935	4.974731006430961	VDR;NCOA6;HMGA1
peptidase inhibitor activity (GO:0030414)	8/36	0.1248143420545326	0.31783475155921903	0	0	1.576603208387529	3.2807976182899967	CAST;PTTG1;AHSG;PZP;TFPI;HRG;RENBP;KNG1
actin monomer binding (GO:0003785)	6/25	0.12979058973257318	0.32977697302912085	0	0	1.7027314650585315	3.4766932538604984	LIMA1;TMSB4X;MYL3;TWF2;TWF1;PFN1
exoribonuclease activity, producing 5'-phosphomonoesters (GO:0016896)	6/25	0.12979058973257318	0.32905059203125936	0	0	1.7027314650585315	3.4766932538604984	EXOSC7;TOE1;ISG20;PAN2;DCP2;DIS3L2
protein tyrosine kinase binding (GO:1990782)	10/48	0.1298305313394671	0.3284284430147838	0	0	1.4780655078633087	3.017508105770141	GRM5;HSP90AA1;CEACAM1;GRB14;RACK1;PTPN14;SQSTM1;TP53;PTPN2;SOCS5
glutamate receptor binding (GO:0035254)	5/20	0.14033749807373608	0.35422907956769784	0	0	1.7736786094359702	3.482981654705885	HIP1;DLG4;SCRIB;AKAP5;SQSTM1
low-density lipoprotein particle receptor binding (GO:0050750)	5/20	0.14033749807373608	0.3534539612316635	0	0	1.7736786094359702	3.482981654705885	DNAJA1;SNX17;PCSK9;APOA5;HSP90B1
ligand-gated calcium channel activity (GO:0099604)	5/20	0.14033749807373608	0.35268222769185636	0	0	1.7736786094359702	3.482981654705885	GRIN2A;ITPR1;ITPR3;JPH1;GRIN2B
intracellular ligand-gated ion channel activity (GO:0005217)	4/15	0.1502907763990175	0.3768729490964469	0	0	1.891923850065035	3.5855425839775608	ITPR1;ITPR3;KCNA10;JPH1
phosphatidylinositol phosphate kinase activity (GO:0016307)	4/15	0.1502907763990175	0.376053660076672	0	0	1.891923850065035	3.5855425839775608	PIP5K1A;PIP4K2B;PIK3CB;PIP4K2C
insulin-like growth factor receptor binding (GO:0005159)	4/15	0.1502907763990175	0.3752379254561153	0	0	1.891923850065035	3.5855425839775608	SOCS2;INSR;IGF2;YWHAH
5'-3' exonuclease activity (GO:0008409)	4/15	0.1502907763990175	0.3744257221542622	0	0	1.891923850065035	3.5855425839775608	DCLRE1A;FEN1;EXO1;DCP2
peptide N-acetyltransferase activity (GO:0034212)	4/15	0.1502907763990175	0.3736170272899981	0	0	1.891923850065035	3.5855425839775608	KAT2B;CREBBP;KAT2A;EP300
NADPH binding (GO:0070402)	3/10	0.15682312095132478	0.3890159746012388	0	0	2.1284143313231643	3.943178560247341	DHFR;TP53I3;CRYZ
calcium channel inhibitor activity (GO:0019855)	3/10	0.15682312095132478	0.38817938110747274	0	0	2.1284143313231643	3.943178560247341	FKBP1B;ITPR1;TNNI3
eukaryotic initiation factor 4E binding (GO:0008190)	3/10	0.15682312095132478	0.3873463781437228	0	0	2.1284143313231643	3.943178560247341	LARP1;DDX3X;EIF4EBP1
3'-5'-exodeoxyribonuclease activity (GO:0008296)	3/10	0.15682312095132478	0.38651694264448566	0	0	2.1284143313231643	3.943178560247341	ISG20;APEX1;APEX2
phosphoric ester hydrolase activity (GO:0042578)	11/56	0.15736735033728974	0.3870295304235481	0	0	1.393604621699691	2.577015196916486	DUSP11;PPP1CC;PPP5C;SACM1L;APEX1;PTPRO;PTPN22;PTPRJ;DUSP18;HDHD2;PPP1CA
N-methyltransferase activity (GO:0008170)	5/21	0.1640457346042558	0.4025941162675873	0	0	1.6892177232723526	3.053446883387685	PRMT1;SMYD2;KMT5A;TRMT11;TFB1M
voltage-gated ion channel activity (GO:0005244)	5/21	0.1640457346042558	0.4017375330414861	0	0	1.6892177232723526	3.053446883387685	GRIN2A;KCNA3;PTK2B;VDAC1;GRIN2B
beta-tubulin binding (GO:0048487)	6/27	0.1709713474924337	0.417808961706563	0	0	1.576603208387529	2.784690071408702	UXT;BCAS3;PDCD5;EMD;CCT5;LRPPRC
